Format: DDD  M/D/Y H:M:S  -5.00 hrs  Datum[115]: WGS 84
ID	Date Time	Latitude	Longitude	Altitude
L	ACTIVE LOG
T	11/28/2012 16:06:58	30.31065	-97.70980	192.4
T	11/28/2012 16:07:09	30.30828	-97.71128	193.8
T	11/28/2012 16:07:15	30.30700	-97.71211	194.8
T	11/28/2012 16:07:20	30.30594	-97.71279	190.5
T	11/28/2012 16:07:21	30.30574	-97.71292	190.5
T	11/28/2012 16:07:32	30.30339	-97.71443	187.6
T	11/28/2012 16:07:40	30.30167	-97.71547	193.4
T	11/28/2012 16:07:44	30.30080	-97.71600	196.7
T	11/28/2012 16:07:45	30.30058	-97.71614	196.7
T	11/28/2012 16:07:53	30.29879	-97.71723	193.4
T	11/28/2012 16:07:55	30.29834	-97.71749	190.0
T	11/28/2012 16:07:59	30.29747	-97.71802	187.1
T	11/28/2012 16:08:03	30.29656	-97.71858	184.7
T	11/28/2012 16:08:09	30.29525	-97.71939	183.3
T	11/28/2012 16:08:11	30.29480	-97.71966	181.3
T	11/28/2012 16:08:16	30.29371	-97.72034	185.2
T	11/28/2012 16:08:19	30.29308	-97.72074	187.6
T	11/28/2012 16:08:30	30.29073	-97.72227	184.2
T	11/28/2012 16:08:37	30.28928	-97.72320	180.9
T	11/28/2012 16:08:38	30.28909	-97.72332	180.9
T	11/28/2012 16:08:42	30.28841	-97.72381	182.8
T	11/28/2012 16:08:50	30.28732	-97.72449	184.2
T	11/28/2012 16:08:59	30.28662	-97.72488	184.2
T	11/28/2012 16:09:11	30.28573	-97.72545	185.2
T	11/28/2012 16:09:25	30.28457	-97.72618	182.8
T	11/28/2012 16:09:36	30.28384	-97.72668	179.4
T	11/28/2012 16:09:37	30.28378	-97.72672	179.4
T	11/28/2012 16:09:40	30.28365	-97.72682	177.5
T	11/28/2012 16:09:51	30.28314	-97.72717	175.1
T	11/28/2012 16:09:53	30.28303	-97.72727	175.6
T	11/28/2012 16:10:06	30.28225	-97.72776	177.5
T	11/28/2012 16:10:15	30.28168	-97.72815	178.5
T	11/28/2012 16:10:27	30.28093	-97.72862	176.1
T	11/28/2012 16:10:37	30.28025	-97.72905	173.7
T	11/28/2012 16:10:46	30.27944	-97.72948	170.3
T	11/28/2012 16:10:50	30.27923	-97.72958	168.4
T	11/28/2012 16:11:01	30.27873	-97.72982	165.0
T	11/28/2012 16:11:11	30.27817	-97.73012	162.1
T	11/28/2012 16:11:20	30.27806	-97.73016	162.6
T	11/28/2012 16:11:28	30.27742	-97.73045	163.1
T	11/28/2012 16:11:38	30.27618	-97.73100	161.2
T	11/28/2012 16:11:53	30.27436	-97.73158	161.2
T	11/28/2012 16:12:03	30.27352	-97.73182	157.8
T	11/28/2012 16:12:06	30.27328	-97.73189	156.8
T	11/28/2012 16:12:16	30.27240	-97.73220	153.0
T	11/28/2012 16:12:21	30.27193	-97.73237	151.1
T	11/28/2012 16:12:25	30.27152	-97.73251	149.6
T	11/28/2012 16:12:28	30.27123	-97.73262	148.2
T	11/28/2012 16:12:31	30.27094	-97.73273	146.7
T	11/28/2012 16:12:34	30.27062	-97.73284	145.3
T	11/28/2012 16:12:43	30.26951	-97.73327	145.3
T	11/28/2012 16:12:55	30.26817	-97.73377	148.7
T	11/28/2012 16:13:07	30.26684	-97.73426	150.6
T	11/28/2012 16:13:22	30.26478	-97.73501	149.6
T	11/28/2012 16:13:35	30.26287	-97.73576	146.3
T	11/28/2012 16:13:39	30.26219	-97.73608	142.9
T	11/28/2012 16:13:42	30.26163	-97.73633	139.0
T	11/28/2012 16:13:46	30.26083	-97.73666	137.1
T	11/28/2012 16:13:49	30.26022	-97.73690	140.0
T	11/28/2012 16:13:53	30.25934	-97.73711	143.4
T	11/28/2012 16:14:02	30.25729	-97.73722	143.9
T	11/28/2012 16:14:09	30.25572	-97.73698	140.0
T	11/28/2012 16:14:23	30.25267	-97.73637	141.0
T	11/28/2012 16:14:38	30.24958	-97.73570	141.0
T	11/28/2012 16:14:50	30.24707	-97.73518	138.1
T	11/28/2012 16:14:54	30.24620	-97.73501	141.5
T	11/28/2012 16:14:57	30.24560	-97.73496	143.4
T	11/28/2012 16:15:00	30.24507	-97.73498	145.3
T	11/28/2012 16:15:03	30.24466	-97.73504	146.3
T	11/28/2012 16:15:10	30.24409	-97.73519	149.1
T	11/28/2012 16:15:12	30.24393	-97.73525	150.1
T	11/28/2012 16:15:19	30.24335	-97.73552	153.0
T	11/28/2012 16:15:22	30.24308	-97.73568	156.4
T	11/28/2012 16:15:28	30.24242	-97.73607	160.2
T	11/28/2012 16:15:31	30.24205	-97.73630	163.1
T	11/28/2012 16:15:40	30.24066	-97.73711	166.9
T	11/28/2012 16:15:41	30.24048	-97.73722	166.4
T	11/28/2012 16:15:47	30.23931	-97.73791	165.0
T	11/28/2012 16:15:54	30.23787	-97.73880	166.9
T	11/28/2012 16:15:58	30.23708	-97.73927	170.8
T	11/28/2012 16:16:01	30.23652	-97.73961	175.1
T	11/28/2012 16:16:02	30.23634	-97.73972	174.1
T	11/28/2012 16:16:05	30.23581	-97.74004	178.0
T	11/28/2012 16:16:06	30.23564	-97.74014	178.0
T	11/28/2012 16:16:14	30.23436	-97.74089	181.8
T	11/28/2012 16:16:25	30.23269	-97.74188	183.7
T	11/28/2012 16:16:38	30.23045	-97.74322	184.2
T	11/28/2012 16:16:43	30.22953	-97.74380	181.3
T	11/28/2012 16:16:45	30.22913	-97.74404	180.4
T	11/28/2012 16:16:58	30.22652	-97.74558	183.7
T	11/28/2012 16:17:00	30.22612	-97.74581	185.2
T	11/28/2012 16:17:03	30.22553	-97.74619	186.2
T	11/28/2012 16:17:15	30.22303	-97.74779	189.5
T	11/28/2012 16:17:16	30.22283	-97.74793	189.5
T	11/28/2012 16:17:21	30.22176	-97.74860	194.8
T	11/28/2012 16:17:25	30.22090	-97.74908	198.6
T	11/28/2012 16:17:26	30.22070	-97.74920	198.6
T	11/28/2012 16:17:30	30.21990	-97.74967	202.0
T	11/28/2012 16:17:33	30.21932	-97.75001	205.9
T	11/28/2012 16:17:34	30.21913	-97.75012	205.9
T	11/28/2012 16:17:38	30.21841	-97.75056	209.7
T	11/28/2012 16:17:40	30.21807	-97.75080	210.7
T	11/28/2012 16:17:46	30.21742	-97.75184	210.7
T	11/28/2012 16:17:51	30.21738	-97.75292	209.7
T	11/28/2012 16:17:55	30.21769	-97.75374	209.7
T	11/28/2012 16:18:09	30.21937	-97.75647	206.3
T	11/28/2012 16:18:12	30.21971	-97.75715	202.5
T	11/28/2012 16:18:15	30.22004	-97.75784	201.1
T	11/28/2012 16:18:29	30.22150	-97.76114	198.2
T	11/28/2012 16:18:30	30.22161	-97.76139	197.7
T	11/28/2012 16:18:34	30.22211	-97.76234	195.8
T	11/28/2012 16:18:37	30.22253	-97.76306	193.8
T	11/28/2012 16:18:49	30.22442	-97.76593	194.8
T	11/28/2012 16:19:04	30.22671	-97.76941	196.2
T	11/28/2012 16:19:08	30.22721	-97.77043	199.6
T	11/28/2012 16:19:16	30.22781	-97.77272	201.5
T	11/28/2012 16:19:24	30.22784	-97.77508	202.5
T	11/28/2012 16:19:35	30.22786	-97.77799	199.6
T	11/28/2012 16:19:49	30.22805	-97.78176	202.0
T	11/28/2012 16:19:52	30.22813	-97.78254	204.9
T	11/28/2012 16:19:55	30.22826	-97.78328	206.3
T	11/28/2012 16:20:00	30.22854	-97.78444	210.2
T	11/28/2012 16:20:10	30.22943	-97.78669	213.1
T	11/28/2012 16:20:15	30.22997	-97.78781	215.0
T	11/28/2012 16:20:27	30.23133	-97.79038	216.0
T	11/28/2012 16:20:36	30.23225	-97.79229	213.1
T	11/28/2012 16:20:40	30.23265	-97.79310	209.2
T	11/28/2012 16:20:48	30.23335	-97.79438	206.8
T	11/28/2012 16:20:54	30.23359	-97.79478	205.4
T	11/28/2012 16:21:04	30.23358	-97.79481	205.4
T	11/28/2012 16:21:22	30.23359	-97.79484	205.4
T	11/28/2012 16:21:32	30.23404	-97.79542	205.4
T	11/28/2012 16:21:40	30.23447	-97.79595	205.4
T	11/28/2012 16:21:46	30.23442	-97.79635	205.9
T	11/28/2012 16:21:56	30.23379	-97.79755	204.4
T	11/28/2012 16:21:58	30.23368	-97.79785	203.5
T	11/28/2012 16:22:12	30.23305	-97.80009	204.9
T	11/28/2012 16:22:16	30.23294	-97.80057	203.9
T	11/28/2012 16:22:17	30.23292	-97.80066	204.4
T	11/28/2012 16:22:22	30.23260	-97.80080	204.9
T	11/28/2012 16:22:32	30.23142	-97.80063	204.9
T	11/28/2012 16:22:42	30.23017	-97.80097	202.5
T	11/28/2012 16:22:51	30.22902	-97.80134	200.1
T	11/28/2012 16:23:03	30.22764	-97.80222	198.2
T	11/28/2012 16:23:12	30.22684	-97.80302	197.7
T	11/28/2012 16:23:23	30.22601	-97.80375	198.2
T	11/28/2012 16:23:30	30.22575	-97.80388	197.7
T	11/28/2012 16:24:19	30.22550	-97.80400	197.2
T	11/28/2012 16:24:27	30.22466	-97.80453	195.8
T	11/28/2012 16:24:38	30.22307	-97.80554	196.7
T	11/28/2012 16:24:51	30.22118	-97.80673	196.2
T	11/28/2012 16:24:57	30.22027	-97.80689	196.7
T	11/28/2012 16:25:05	30.21948	-97.80686	195.3
T	11/28/2012 16:25:13	30.21940	-97.80689	196.7
T	11/28/2012 16:25:47	30.21920	-97.80702	197.7
T	11/28/2012 16:25:54	30.21878	-97.80737	199.6
T	11/28/2012 16:26:02	30.21805	-97.80827	200.1
T	11/28/2012 16:26:05	30.21779	-97.80867	199.6
T	11/28/2012 16:26:18	30.21698	-97.81071	200.6
T	11/28/2012 16:26:25	30.21663	-97.81185	204.4
T	11/28/2012 16:26:29	30.21655	-97.81251	204.9
T	11/28/2012 16:26:34	30.21624	-97.81316	205.4
T	11/28/2012 16:26:48	30.21479	-97.81452	210.2
T	11/28/2012 16:26:49	30.21469	-97.81461	209.2
T	11/28/2012 16:26:51	30.21450	-97.81478	208.7
T	11/28/2012 16:26:55	30.21405	-97.81496	208.7
T	11/28/2012 16:27:05	30.21275	-97.81498	212.1
T	11/28/2012 16:27:10	30.21235	-97.81486	209.7
T	11/28/2012 16:27:16	30.21223	-97.81485	209.7
T	11/28/2012 16:27:21	30.21180	-97.81475	212.6
T	11/28/2012 16:27:30	30.21093	-97.81450	209.7
T	11/28/2012 16:27:33	30.21084	-97.81443	209.7
T	11/28/2012 16:27:41	30.21087	-97.81423	208.7
T	11/28/2012 16:27:43	30.21088	-97.81427	208.3
T	11/28/2012 16:27:56	30.21086	-97.81435	208.7
T	11/28/2012 16:28:00	30.21097	-97.81443	208.7
T	11/28/2012 16:28:05	30.21142	-97.81453	211.1
T	11/28/2012 16:28:13	30.21219	-97.81471	209.7
T	11/28/2012 16:28:19	30.21232	-97.81450	208.3
T	11/28/2012 16:28:23	30.21227	-97.81437	206.3
T	11/28/2012 16:28:25	30.21224	-97.81434	206.8
T	11/28/2012 16:28:47	30.21222	-97.81426	206.3

T	11/28/2012 18:38:23	30.21222	-97.81426	207.3

T	11/28/2012 18:38:24	30.21216	-97.81423	207.3
T	11/28/2012 18:38:28	30.21219	-97.81421	205.9
T	11/28/2012 18:38:37	30.21220	-97.81422	202.5
T	11/28/2012 18:38:47	30.21229	-97.81426	202.0
T	11/28/2012 18:38:51	30.21235	-97.81442	202.5
T	11/28/2012 18:38:56	30.21234	-97.81467	203.0
T	11/28/2012 18:39:02	30.21244	-97.81480	203.5
T	11/28/2012 18:39:11	30.21317	-97.81489	203.0
T	11/28/2012 18:39:21	30.21426	-97.81474	199.6
T	11/28/2012 18:39:22	30.21436	-97.81470	200.1
T	11/28/2012 18:39:32	30.21526	-97.81391	201.1
T	11/28/2012 18:39:42	30.21624	-97.81295	199.6
T	11/28/2012 18:39:48	30.21649	-97.81233	199.1
T	11/28/2012 18:39:59	30.21685	-97.81083	195.8
T	11/28/2012 18:40:15	30.21781	-97.80854	193.4
T	11/28/2012 18:40:27	30.21869	-97.80733	192.9
T	11/28/2012 18:40:34	30.21888	-97.80717	191.9
T	11/28/2012 18:41:21	30.21888	-97.80718	192.4
T	11/28/2012 18:41:28	30.21937	-97.80684	192.4
T	11/28/2012 18:41:31	30.21973	-97.80675	191.0
T	11/28/2012 18:41:32	30.21986	-97.80676	191.0
T	11/28/2012 18:41:38	30.22071	-97.80679	190.5
T	11/28/2012 18:41:43	30.22146	-97.80654	190.5
T	11/28/2012 18:41:58	30.22355	-97.80519	190.5
T	11/28/2012 18:42:10	30.22495	-97.80422	190.0
T	11/28/2012 18:42:17	30.22545	-97.80389	191.0
T	11/28/2012 18:42:24	30.22548	-97.80387	191.0
T	11/28/2012 18:42:48	30.22579	-97.80371	191.9
T	11/28/2012 18:42:53	30.22633	-97.80342	192.9
T	11/28/2012 18:42:55	30.22655	-97.80324	192.9
T	11/28/2012 18:43:06	30.22781	-97.80204	191.4
T	11/28/2012 18:43:18	30.22938	-97.80111	194.8
T	11/28/2012 18:43:19	30.22952	-97.80107	195.3
T	11/28/2012 18:43:33	30.23134	-97.80053	198.2
T	11/28/2012 18:43:40	30.23178	-97.80048	197.7
T	11/28/2012 18:43:47	30.23193	-97.80048	197.7
T	11/28/2012 18:43:51	30.23206	-97.80030	198.2
T	11/28/2012 18:43:59	30.23223	-97.79921	200.1
T	11/28/2012 18:44:07	30.23270	-97.79788	199.1
T	11/28/2012 18:44:14	30.23326	-97.79719	196.7
T	11/28/2012 18:44:20	30.23333	-97.79708	196.2
T	11/28/2012 18:44:58	30.23336	-97.79705	196.2
T	11/28/2012 18:45:06	30.23376	-97.79655	196.2
T	11/28/2012 18:45:14	30.23419	-97.79586	197.2
T	11/28/2012 18:45:20	30.23448	-97.79581	197.7
T	11/28/2012 18:45:29	30.23527	-97.79675	199.1
T	11/28/2012 18:45:37	30.23644	-97.79780	202.0
T	11/28/2012 18:45:43	30.23752	-97.79853	198.6
T	11/28/2012 18:45:46	30.23805	-97.79884	194.3
T	11/28/2012 18:45:49	30.23857	-97.79912	190.5
T	11/28/2012 18:45:50	30.23873	-97.79920	191.0
T	11/28/2012 18:45:52	30.23904	-97.79937	186.6
T	11/28/2012 18:45:55	30.23947	-97.79959	183.3
T	11/28/2012 18:45:58	30.23989	-97.79980	181.3
T	11/28/2012 18:46:00	30.24016	-97.79993	178.5
T	11/28/2012 18:46:05	30.24077	-97.80023	174.6
T	11/28/2012 18:46:07	30.24097	-97.80033	173.2
T	11/28/2012 18:46:10	30.24119	-97.80044	170.8
T	11/28/2012 18:46:16	30.24125	-97.80046	170.8
T	11/28/2012 18:46:53	30.24151	-97.80059	170.3
T	11/28/2012 18:47:00	30.24221	-97.80095	166.4
T	11/28/2012 18:47:08	30.24333	-97.80151	163.6
T	11/28/2012 18:47:24	30.24565	-97.80265	165.5
T	11/28/2012 18:47:27	30.24610	-97.80288	168.4
T	11/28/2012 18:47:29	30.24638	-97.80303	169.8
T	11/28/2012 18:47:34	30.24703	-97.80342	172.2
T	11/28/2012 18:47:37	30.24739	-97.80367	174.6
T	11/28/2012 18:47:42	30.24805	-97.80367	177.5
T	11/28/2012 18:47:43	30.24819	-97.80360	178.5
T	11/28/2012 18:47:46	30.24858	-97.80336	182.3
T	11/28/2012 18:47:49	30.24900	-97.80313	186.2
T	11/28/2012 18:47:52	30.24946	-97.80293	190.0
T	11/28/2012 18:47:55	30.24994	-97.80275	193.8
T	11/28/2012 18:47:58	30.25044	-97.80263	197.7
T	11/28/2012 18:48:02	30.25112	-97.80252	200.1
T	11/28/2012 18:48:11	30.25282	-97.80202	199.6
T	11/28/2012 18:48:17	30.25418	-97.80155	196.7
T	11/28/2012 18:48:18	30.25441	-97.80147	196.2
T	11/28/2012 18:48:23	30.25557	-97.80092	192.4
T	11/28/2012 18:48:27	30.25643	-97.80027	188.1
T	11/28/2012 18:48:28	30.25662	-97.80008	188.1
T	11/28/2012 18:48:33	30.25753	-97.79899	185.2
T	11/28/2012 18:48:34	30.25768	-97.79874	185.7
T	11/28/2012 18:48:36	30.25798	-97.79822	182.3
T	11/28/2012 18:48:38	30.25827	-97.79768	181.3
T	11/28/2012 18:48:41	30.25870	-97.79687	178.0
T	11/28/2012 18:48:47	30.25958	-97.79525	179.4
T	11/28/2012 18:48:50	30.26002	-97.79445	181.3
T	11/28/2012 18:48:59	30.26139	-97.79195	178.0
T	11/28/2012 18:49:01	30.26170	-97.79138	174.6
T	11/28/2012 18:49:02	30.26186	-97.79110	174.6
T	11/28/2012 18:49:04	30.26217	-97.79053	170.8
T	11/28/2012 18:49:07	30.26265	-97.78968	167.9
T	11/28/2012 18:49:09	30.26298	-97.78912	166.0
T	11/28/2012 18:49:19	30.26441	-97.78627	169.8
T	11/28/2012 18:49:28	30.26526	-97.78370	171.3
T	11/28/2012 18:49:35	30.26594	-97.78191	168.4
T	11/28/2012 18:49:38	30.26623	-97.78124	164.5
T	11/28/2012 18:49:41	30.26648	-97.78072	160.7
T	11/28/2012 18:49:45	30.26677	-97.78017	157.3
T	11/28/2012 18:49:46	30.26683	-97.78003	157.3
T	11/28/2012 18:49:51	30.26719	-97.77938	154.4
T	11/28/2012 18:49:56	30.26760	-97.77871	151.5
T	11/28/2012 18:50:00	30.26798	-97.77813	149.1
T	11/28/2012 18:50:07	30.26866	-97.77708	145.8
T	11/28/2012 18:50:08	30.26876	-97.77694	146.3
T	11/28/2012 18:50:18	30.26955	-97.77575	144.8
T	11/28/2012 18:50:23	30.26968	-97.77558	143.4
T	11/28/2012 18:50:42	30.26972	-97.77549	143.4
T	11/28/2012 18:51:01	30.26987	-97.77526	141.9
T	11/28/2012 18:51:16	30.27024	-97.77474	141.5
T	11/28/2012 18:51:33	30.27025	-97.77473	141.5
T	11/28/2012 18:51:43	30.27041	-97.77452	141.5
T	11/28/2012 18:51:57	30.27069	-97.77418	140.0
T	11/28/2012 18:52:14	30.27118	-97.77366	139.0
T	11/28/2012 18:52:31	30.27151	-97.77336	138.1
T	11/28/2012 18:52:45	30.27170	-97.77320	138.1
T	11/28/2012 18:52:57	30.27179	-97.77313	137.6
T	11/28/2012 18:53:06	30.27187	-97.77307	138.1
T	11/28/2012 18:53:23	30.27209	-97.77291	137.6
T	11/28/2012 18:53:38	30.27261	-97.77253	135.7
T	11/28/2012 18:53:49	30.27276	-97.77240	136.2
T	11/28/2012 18:54:04	30.27305	-97.77219	135.2
T	11/28/2012 18:54:16	30.27314	-97.77213	135.7
T	11/28/2012 18:54:30	30.27344	-97.77192	134.2
T	11/28/2012 18:54:44	30.27386	-97.77163	134.7
T	11/28/2012 18:54:53	30.27394	-97.77154	133.8
T	11/28/2012 18:55:06	30.27403	-97.77148	133.3
T	11/28/2012 18:55:20	30.27428	-97.77130	133.3
T	11/28/2012 18:55:36	30.27454	-97.77110	133.8
T	11/28/2012 18:55:51	30.27479	-97.77089	133.8
T	11/28/2012 18:56:13	30.27493	-97.77078	134.7
T	11/28/2012 18:56:27	30.27521	-97.77060	134.7
T	11/28/2012 18:56:47	30.27551	-97.77037	135.7
T	11/28/2012 18:57:04	30.27554	-97.77032	135.7
T	11/28/2012 18:57:16	30.27586	-97.77011	137.1
T	11/28/2012 18:57:35	30.27613	-97.76992	138.6
T	11/28/2012 18:57:48	30.27638	-97.76973	141.0
T	11/28/2012 18:58:02	30.27675	-97.76948	142.9
T	11/28/2012 18:58:14	30.27722	-97.76916	145.3
T	11/28/2012 18:58:28	30.27764	-97.76884	147.2
T	11/28/2012 18:58:40	30.27796	-97.76858	148.2
T	11/28/2012 18:58:56	30.27826	-97.76835	149.1
T	11/28/2012 18:59:12	30.27862	-97.76807	150.6
T	11/28/2012 18:59:25	30.27916	-97.76766	152.0
T	11/28/2012 18:59:38	30.27949	-97.76745	152.5
T	11/28/2012 18:59:49	30.27968	-97.76734	152.5
T	11/28/2012 19:00:03	30.28004	-97.76714	152.0
T	11/28/2012 19:00:16	30.28040	-97.76693	152.0
T	11/28/2012 19:00:28	30.28076	-97.76674	151.5
T	11/28/2012 19:00:40	30.28124	-97.76650	150.6
T	11/28/2012 19:00:51	30.28168	-97.76627	149.1
T	11/28/2012 19:01:06	30.28216	-97.76603	147.7
T	11/28/2012 19:01:25	30.28294	-97.76565	147.7
T	11/28/2012 19:01:40	30.28342	-97.76540	148.2
T	11/28/2012 19:01:58	30.28366	-97.76528	148.7
T	11/28/2012 19:02:11	30.28413	-97.76502	150.6
T	11/28/2012 19:02:21	30.28421	-97.76495	151.1
T	11/28/2012 19:02:36	30.28445	-97.76481	151.1
T	11/28/2012 19:02:49	30.28484	-97.76457	152.5
T	11/28/2012 19:03:02	30.28560	-97.76405	153.9
T	11/28/2012 19:03:16	30.28615	-97.76369	154.4
T	11/28/2012 19:03:30	30.28712	-97.76299	153.5
T	11/28/2012 19:03:37	30.28734	-97.76284	153.0
T	11/28/2012 19:03:47	30.28772	-97.76259	153.5
T	11/28/2012 19:04:00	30.28857	-97.76200	155.4
T	11/28/2012 19:04:06	30.28875	-97.76188	154.9
T	11/28/2012 19:04:20	30.28884	-97.76182	154.9
T	11/28/2012 19:04:41	30.28910	-97.76163	155.9
T	11/28/2012 19:04:56	30.28949	-97.76134	156.8
T	11/28/2012 19:05:09	30.29003	-97.76100	156.4
T	11/28/2012 19:05:21	30.29065	-97.76064	157.3
T	11/28/2012 19:05:31	30.29102	-97.76045	158.3
T	11/28/2012 19:05:40	30.29143	-97.76026	158.8
T	11/28/2012 19:05:49	30.29178	-97.76007	159.2
T	11/28/2012 19:06:00	30.29255	-97.75977	160.7
T	11/28/2012 19:06:15	30.29372	-97.75940	161.2
T	11/28/2012 19:06:28	30.29450	-97.75918	161.6
T	11/28/2012 19:06:40	30.29504	-97.75900	161.6
T	11/28/2012 19:06:51	30.29533	-97.75892	162.1
T	11/28/2012 19:07:04	30.29574	-97.75881	163.6
T	11/28/2012 19:07:16	30.29642	-97.75862	164.5
T	11/28/2012 19:07:27	30.29693	-97.75849	164.5
T	11/28/2012 19:07:43	30.29735	-97.75838	165.0
T	11/28/2012 19:07:57	30.29818	-97.75819	166.9
T	11/28/2012 19:08:09	30.29920	-97.75810	167.4
T	11/28/2012 19:08:22	30.30021	-97.75813	168.4
T	11/28/2012 19:08:32	30.30108	-97.75821	169.3
T	11/28/2012 19:08:44	30.30252	-97.75835	169.8
T	11/28/2012 19:08:52	30.30310	-97.75837	170.3
T	11/28/2012 19:09:06	30.30375	-97.75834	169.8
T	11/28/2012 19:09:18	30.30466	-97.75818	171.7
T	11/28/2012 19:09:32	30.30608	-97.75789	173.7
T	11/28/2012 19:09:47	30.30771	-97.75754	175.6
T	11/28/2012 19:09:56	30.30851	-97.75736	174.6
T	11/28/2012 19:10:07	30.30913	-97.75723	177.5
T	11/28/2012 19:10:18	30.30961	-97.75715	178.0
T	11/28/2012 19:10:34	30.31002	-97.75709	178.5
T	11/28/2012 19:10:47	30.31087	-97.75698	178.9
T	11/28/2012 19:11:01	30.31197	-97.75683	180.9
T	11/28/2012 19:11:09	30.31288	-97.75673	182.8
T	11/28/2012 19:11:24	30.31465	-97.75651	183.7
T	11/28/2012 19:11:33	30.31578	-97.75636	186.2
T	11/28/2012 19:11:47	30.31760	-97.75614	189.5
T	11/28/2012 19:12:02	30.31962	-97.75591	192.4
T	11/28/2012 19:12:14	30.32124	-97.75583	192.9
T	11/28/2012 19:12:25	30.32216	-97.75581	192.4
T	11/28/2012 19:12:36	30.32356	-97.75577	192.4
T	11/28/2012 19:12:49	30.32532	-97.75573	195.8
T	11/28/2012 19:13:05	30.32776	-97.75566	197.7
T	11/28/2012 19:13:21	30.33033	-97.75560	200.1
T	11/28/2012 19:13:34	30.33237	-97.75555	202.0
T	11/28/2012 19:13:38	30.33306	-97.75554	204.9
T	11/28/2012 19:13:39	30.33323	-97.75554	205.4
T	11/28/2012 19:13:44	30.33409	-97.75552	209.2
T	11/28/2012 19:13:54	30.33558	-97.75547	212.6
T	11/28/2012 19:14:04	30.33708	-97.75523	212.1
T	11/28/2012 19:14:11	30.33824	-97.75480	208.7
T	11/28/2012 19:14:15	30.33892	-97.75444	205.4
T	11/28/2012 19:14:25	30.34075	-97.75346	202.0
T	11/28/2012 19:14:38	30.34325	-97.75217	203.5
T	11/28/2012 19:14:49	30.34520	-97.75127	202.5
T	11/28/2012 19:15:01	30.34709	-97.75045	204.9
T	11/28/2012 19:15:07	30.34826	-97.74993	206.8
T	11/28/2012 19:15:15	30.35006	-97.74927	210.2
T	11/28/2012 19:15:22	30.35183	-97.74889	211.1
T	11/28/2012 19:15:26	30.35278	-97.74848	214.0
T	11/28/2012 19:15:34	30.35432	-97.74739	211.6
T	11/28/2012 19:15:35	30.35449	-97.74725	211.6
T	11/28/2012 19:15:42	30.35585	-97.74643	208.3
T	11/28/2012 19:15:45	30.35647	-97.74617	209.7
T	11/28/2012 19:16:00	30.35980	-97.74508	209.2
T	11/28/2012 19:16:12	30.36249	-97.74404	208.7
T	11/28/2012 19:16:24	30.36518	-97.74310	210.2
T	11/28/2012 19:16:36	30.36793	-97.74251	209.7
T	11/28/2012 19:16:44	30.36947	-97.74201	213.1
T	11/28/2012 19:16:55	30.37131	-97.74121	216.9
T	11/28/2012 19:17:01	30.37241	-97.74076	217.4
T	11/28/2012 19:17:11	30.37463	-97.73991	218.8
T	11/28/2012 19:17:13	30.37512	-97.73972	219.8
T	11/28/2012 19:17:25	30.37809	-97.73833	221.7
T	11/28/2012 19:17:35	30.38033	-97.73722	222.2
T	11/28/2012 19:17:44	30.38204	-97.73602	221.7
T	11/28/2012 19:17:47	30.38262	-97.73570	220.3
T	11/28/2012 19:17:55	30.38410	-97.73524	219.3
T	11/28/2012 19:18:06	30.38590	-97.73475	219.3
T	11/28/2012 19:18:11	30.38649	-97.73461	218.8
T	11/28/2012 19:18:16	30.38669	-97.73432	219.3
T	11/28/2012 19:18:18	30.38665	-97.73416	218.8
T	11/28/2012 19:18:20	30.38660	-97.73402	218.4
T	11/28/2012 19:18:26	30.38668	-97.73378	218.4
T	11/28/2012 19:18:39	30.38732	-97.73357	218.4
T	11/28/2012 19:18:40	30.38738	-97.73356	218.4
T	11/28/2012 19:18:48	30.38765	-97.73365	218.4

T	11/28/2012 20:44:48	30.38764	-97.73364	212.6

T	11/28/2012 20:44:49	30.38773	-97.73378	208.3
T	11/28/2012 20:45:22	30.38759	-97.73369	208.7
T	11/28/2012 20:45:31	30.38768	-97.73407	208.7
T	11/28/2012 20:45:35	30.38755	-97.73418	209.2
T	11/28/2012 20:45:48	30.38687	-97.73435	208.7
T	11/28/2012 20:45:56	30.38672	-97.73413	210.2
T	11/28/2012 20:46:02	30.38668	-97.73432	210.2
T	11/28/2012 20:46:04	30.38671	-97.73442	210.2
T	11/28/2012 20:46:09	30.38693	-97.73454	210.2
T	11/28/2012 20:46:16	30.38769	-97.73442	214.0
T	11/28/2012 20:46:19	30.38815	-97.73431	217.4
T	11/28/2012 20:46:22	30.38867	-97.73418	221.2
T	11/28/2012 20:46:26	30.38942	-97.73400	223.6
T	11/28/2012 20:46:29	30.39003	-97.73384	225.1
T	11/28/2012 20:46:33	30.39090	-97.73361	221.2
T	11/28/2012 20:46:36	30.39159	-97.73345	220.3
T	11/28/2012 20:46:44	30.39355	-97.73311	223.2
T	11/28/2012 20:46:56	30.39666	-97.73225	224.6
T	11/28/2012 20:47:06	30.39918	-97.73093	227.0
T	11/28/2012 20:47:10	30.40015	-97.73023	230.4
T	11/28/2012 20:47:21	30.40265	-97.72793	231.3
T	11/28/2012 20:47:29	30.40427	-97.72599	228.0
T	11/28/2012 20:47:32	30.40483	-97.72522	223.6
T	11/28/2012 20:47:35	30.40534	-97.72442	221.7
T	11/28/2012 20:47:42	30.40643	-97.72248	218.8
T	11/28/2012 20:47:46	30.40697	-97.72135	217.4
